fecha;stock;unidad;valor
2016-12-23;maiz;[ton];6484,26
2016-12-23;etanol;[m3];213,63
2016-12-24;maiz;[ton];7006,34
2016-12-24;etanol;[m3];151,06
2016-12-25;maiz;[ton];7026,06
2016-12-25;etanol;[m3];212,54
2016-12-26;maiz;[ton];6315,0
2016-12-26;etanol;[m3];411,71
2016-12-27;maiz;[ton];6194,22
2016-12-27;etanol;[m3];459,29
2016-12-28;maiz;[ton];6679,48
2016-12-28;etanol;[m3];427,92
2016-12-29;maiz;[ton];7170,28
2016-12-29;etanol;[m3];259,05
2016-12-30;maiz;[ton];7535,28
2016-12-30;etanol;[m3];168,14
2016-12-31;maiz;[ton];7818,79
2016-12-31;etanol;[m3];221,63
2017-01-01;maiz;[ton];7125,0
2017-01-01;etanol;[m3];380,19
2017-01-02;maiz;[ton];7025,0
2017-01-02;etanol;[m3];626,34
2017-01-03;maiz;[ton];7351,0
2017-01-03;etanol;[m3];614,93
2017-01-04;maiz;[ton];7992,96
2017-01-04;etanol;[m3];623,34
2017-01-05;maiz;[ton];8143,36
2017-01-05;etanol;[m3];388,12
2017-01-06;maiz;[ton];8432,16
2017-01-06;etanol;[m3];135,95
2017-01-07;maiz;[ton];8897,62
2017-01-07;etanol;[m3];214,42
2017-01-08;maiz;[ton];8217,62
2017-01-08;etanol;[m3];80,09
2017-01-09;maiz;[ton];7537,62
2017-01-09;etanol;[m3];188,3
2017-01-10;maiz;[ton];7682,72
2017-01-10;etanol;[m3];205,47
2017-01-11;maiz;[ton];7837,72
2017-01-11;etanol;[m3];158,47
2017-01-12;maiz;[ton];8227,72
2017-01-12;etanol;[m3];145,44
2017-01-13;maiz;[ton];8567,72
2017-01-13;etanol;[m3];161,26
2017-01-14;maiz;[ton];8916,58
2017-01-14;etanol;[m3];103,28
2017-01-15;maiz;[ton];8375,38
2017-01-15;etanol;[m3];210,67
2017-01-16;maiz;[ton];7797,72
2017-01-16;etanol;[m3];175,35
2017-01-17;maiz;[ton];8015,0
2017-01-17;etanol;[m3];136,79
2017-01-18;maiz;[ton];8365,0
2017-01-18;etanol;[m3];136,54
2017-01-19;maiz;[ton];8800,0
2017-01-19;etanol;[m3];120,27
2017-01-20;maiz;[ton];9330,0
2017-01-20;etanol;[m3];240,44
2017-01-21;maiz;[ton];9219,18
2017-01-21;etanol;[m3];326,13
2017-01-22;maiz;[ton];8535,18
2017-01-22;etanol;[m3];273,3
2017-01-23;maiz;[ton];7860,0
2017-01-23;etanol;[m3];203,23
2017-01-24;maiz;[ton];7700,0
2017-01-24;etanol;[m3];294,96
2017-01-25;maiz;[ton];7610,0
2017-01-25;etanol;[m3];281,03
2017-01-26;maiz;[ton];7775,0
2017-01-26;etanol;[m3];222,16
2017-01-27;maiz;[ton];8035,0
2017-01-27;etanol;[m3];201,05
2017-01-28;maiz;[ton];8532,9
2017-01-28;etanol;[m3];144,03
2017-01-29;maiz;[ton];7848,9
2017-01-29;etanol;[m3];200,27
2017-01-30;maiz;[ton];7145,0
2017-01-30;etanol;[m3];225,6
2017-01-31;maiz;[ton];7390,0
2017-01-31;etanol;[m3];212,81
2017-02-01;maiz;[ton];7400,0
2017-02-01;etanol;[m3];271,06
2017-02-02;maiz;[ton];7535,0
2017-02-02;etanol;[m3];253,63
2017-02-03;maiz;[ton];7638,0
2017-02-03;etanol;[m3];258,69
2017-02-04;maiz;[ton];7745,06
2017-02-04;etanol;[m3];270,28
2017-02-05;maiz;[ton];7061,06
2017-02-05;etanol;[m3];361,11
2017-02-06;maiz;[ton];6410,0
2017-02-06;etanol;[m3];351,68
2017-02-07;maiz;[ton];6379,16
2017-02-07;etanol;[m3];450,717
2017-02-08;maiz;[ton];6174,84
2017-02-08;etanol;[m3];506,92
2017-02-09;maiz;[ton];6064,02
2017-02-09;etanol;[m3];380,97
2017-02-10;maiz;[ton];5876,44
2017-02-10;etanol;[m3];475,39
2017-02-11;maiz;[ton];5691,12
2017-02-11;etanol;[m3];606,88
2017-02-12;maiz;[ton];4995,12
2017-02-12;etanol;[m3];401,11
2017-02-13;maiz;[ton];4370,0
2017-02-13;etanol;[m3];340,96
2017-02-14;maiz;[ton];4590,0
2017-02-14;etanol;[m3];249,59
2017-02-15;maiz;[ton];4661,0
2017-02-15;etanol;[m3];264,29
2017-02-16;maiz;[ton];4871,0
2017-02-16;etanol;[m3];180,57
2017-02-17;maiz;[ton];5296,0
2017-02-17;etanol;[m3];106,94
2017-02-18;maiz;[ton];5803,3
2017-02-18;etanol;[m3];239,27
2017-02-19;maiz;[ton];5107,3
2017-02-19;etanol;[m3];219,43
2017-02-20;maiz;[ton];4419,98
2017-02-20;etanol;[m3];256,58
2017-02-21;maiz;[ton];4260,74
2017-02-21;etanol;[m3];264,83
2017-02-22;maiz;[ton];4769,02
2017-02-22;etanol;[m3];239,99
2017-02-23;maiz;[ton];5386,96
2017-02-23;etanol;[m3];318,86
2017-02-24;maiz;[ton];5916,98
2017-02-24;etanol;[m3];191,06
2017-02-25;maiz;[ton];6363,4
2017-02-25;etanol;[m3];208,8
2017-02-26;maiz;[ton];6335,4
2017-02-26;etanol;[m3];377,14
2017-02-27;maiz;[ton];5800,08
2017-02-27;etanol;[m3];330,4
2017-02-28;maiz;[ton];5142,48
2017-02-28;etanol;[m3];383,95
2017-03-01;maiz;[ton];4515,0
2017-03-01;etanol;[m3];410,22
2017-03-02;maiz;[ton];4638,0
2017-03-02;etanol;[m3];469,43
2017-03-03;maiz;[ton];4833,0
2017-03-03;etanol;[m3];591,15
2017-03-04;maiz;[ton];5393,0
2017-03-04;etanol;[m3];595,41
2017-03-05;maiz;[ton];6101,66
2017-03-05;etanol;[m3];648,93
2017-03-06;maiz;[ton];5253,0
2017-03-06;etanol;[m3];475,72
2017-03-07;maiz;[ton];5618,0
2017-03-07;etanol;[m3];265,29
2017-03-08;maiz;[ton];6052,24
2017-03-08;etanol;[m3];238,2
2017-03-09;maiz;[ton];6195,6
2017-03-09;etanol;[m3];295,64
2017-03-10;maiz;[ton];6646,96
2017-03-10;etanol;[m3];368,97
2017-03-11;maiz;[ton];7222,1
2017-03-11;etanol;[m3];460,03
2017-03-12;maiz;[ton];6526,1
2017-03-12;etanol;[m3];552,33
2017-03-13;maiz;[ton];5908,1
2017-03-13;etanol;[m3];716,27
2017-03-14;maiz;[ton];6503,72
2017-03-14;etanol;[m3];851,1
2017-03-15;maiz;[ton];6922,06
2017-03-15;etanol;[m3];964,06
2017-03-16;maiz;[ton];6572,4
2017-03-16;etanol;[m3];764,12
2017-03-17;maiz;[ton];7202,4
2017-03-17;etanol;[m3];702,76
2017-03-18;maiz;[ton];7499,44
2017-03-18;etanol;[m3];712,88
2017-03-19;maiz;[ton];6815,44
2017-03-19;etanol;[m3];609,36
2017-03-20;maiz;[ton];6132,4
2017-03-20;etanol;[m3];442,77
2017-03-21;maiz;[ton];5460,0
2017-03-21;etanol;[m3];523,35
2017-03-22;maiz;[ton];5700,0
2017-03-22;etanol;[m3];354,89
2017-03-23;maiz;[ton];6142,1
2017-03-23;etanol;[m3];304,2
2017-03-24;maiz;[ton];6405,0
2017-03-24;etanol;[m3];293,25
2017-03-25;maiz;[ton];6420,12
2017-03-25;etanol;[m3];211,25
2017-03-26;maiz;[ton];5736,12
2017-03-26;etanol;[m3];257,38
2017-03-27;maiz;[ton];5024,12
2017-03-27;etanol;[m3];290,91
2017-03-28;maiz;[ton];5121,78
2017-03-28;etanol;[m3];313,02
2017-03-29;maiz;[ton];5552,5
2017-03-29;etanol;[m3];297,31
2017-03-30;maiz;[ton];5904,64
2017-03-30;etanol;[m3];272,33
2017-03-31;maiz;[ton];6161,04
2017-03-31;etanol;[m3];144,68
2017-04-01;maiz;[ton];6488,34
2017-04-01;etanol;[m3];162,87
2017-04-02;maiz;[ton];6728,24
2017-04-02;etanol;[m3];166,45
2017-04-03;maiz;[ton];6145,0
2017-04-03;etanol;[m3];148,54
2017-04-04;maiz;[ton];6396,98
2017-04-04;etanol;[m3];125,34
2017-04-05;maiz;[ton];6314,36
2017-04-05;etanol;[m3];211,76
2017-04-06;maiz;[ton];5861,22
2017-04-06;etanol;[m3];267,17
2017-04-07;maiz;[ton];5648,98
2017-04-07;etanol;[m3];84,2
2017-04-08;maiz;[ton];5668,88
2017-04-08;etanol;[m3];289,73
2017-04-09;maiz;[ton];4981,28
2017-04-09;etanol;[m3];279,41
2017-04-10;maiz;[ton];4284,48
2017-04-10;etanol;[m3];333,57
2017-04-11;maiz;[ton];4263,24
2017-04-11;etanol;[m3];299,19
2017-04-12;maiz;[ton];4180,0
2017-04-12;etanol;[m3];320,69
2017-04-13;maiz;[ton];4405,0
2017-04-13;etanol;[m3];302,95
2017-04-14;maiz;[ton];4270,0
2017-04-14;etanol;[m3];282,76
2017-04-15;maiz;[ton];3856,4
2017-04-15;etanol;[m3];267,12
2017-04-16;maiz;[ton];3172,4
2017-04-16;etanol;[m3];251,83
2017-04-17;maiz;[ton];2540,0
2017-04-17;etanol;[m3];302,76
2017-04-18;maiz;[ton];2325,0
2017-04-18;etanol;[m3];286,86
2017-04-19;maiz;[ton];1860,0
2017-04-19;etanol;[m3];312,05
2017-04-20;maiz;[ton];2140,0
2017-04-20;etanol;[m3];334,72
2017-04-21;maiz;[ton];2650,0
2017-04-21;etanol;[m3];322,89
2017-04-22;maiz;[ton];3150,0
2017-04-22;etanol;[m3];297,91
2017-04-23;maiz;[ton];3430,56
2017-04-23;etanol;[m3];288,52
2017-04-24;maiz;[ton];2760,0
2017-04-24;etanol;[m3];216,52
2017-04-25;maiz;[ton];3370,0
2017-04-25;etanol;[m3];172,46728
2017-04-26;maiz;[ton];3780,0
2017-04-26;etanol;[m3];157,647
2017-04-27;maiz;[ton];3750,0
2017-04-27;etanol;[m3];214,08
2017-04-28;maiz;[ton];3465,0
2017-04-28;etanol;[m3];186,56
2017-04-29;maiz;[ton];2810,0
2017-04-29;etanol;[m3];168,48
2017-04-30;maiz;[ton];2426,0
2017-04-30;etanol;[m3];147,14
2017-05-01;maiz;[ton];1732,52
2017-05-01;etanol;[m3];223,31
2017-05-02;maiz;[ton];1035,0
2017-05-02;etanol;[m3];129,1
2017-05-03;maiz;[ton];1140,0
2017-05-03;etanol;[m3];176,33
2017-05-04;maiz;[ton];1310,0
2017-05-04;etanol;[m3];263,85
2017-05-05;maiz;[ton];1745,0
2017-05-05;etanol;[m3];201,96
2017-05-06;maiz;[ton];2155,0
2017-05-06;etanol;[m3];370,61
2017-05-07;maiz;[ton];2836,52
2017-05-07;etanol;[m3];196,97
2017-05-08;maiz;[ton];2280,0
2017-05-08;etanol;[m3];202,07
2017-05-09;maiz;[ton];2625,0
2017-05-09;etanol;[m3];243,976
2017-05-10;maiz;[ton];2856,38
2017-05-10;etanol;[m3];218,95
2017-05-11;maiz;[ton];3125,0
2017-05-11;etanol;[m3];208,56
2017-05-12;maiz;[ton];3727,44
2017-05-12;etanol;[m3];187,64
2017-05-13;maiz;[ton];4074,58
2017-05-13;etanol;[m3];205,63
2017-05-14;maiz;[ton];4344,64
2017-05-14;etanol;[m3];186,73
2017-05-15;maiz;[ton];3657,44
2017-05-15;etanol;[m3];198,94
2017-05-16;maiz;[ton];3345,4
2017-05-16;etanol;[m3];226,76
2017-05-17;maiz;[ton];3348,0
2017-05-17;etanol;[m3];189,55
2017-05-18;maiz;[ton];3920,0
2017-05-18;etanol;[m3];230,54
2017-05-19;maiz;[ton];4588,0
2017-05-19;etanol;[m3];199,64
2017-05-20;maiz;[ton];4518,24
2017-05-20;etanol;[m3];197,68
2017-05-21;maiz;[ton];3834,24
2017-05-21;etanol;[m3];221,03
2017-05-22;maiz;[ton];3093,0
2017-05-22;etanol;[m3];197,11
2017-05-23;maiz;[ton];3023,0
2017-05-23;etanol;[m3];203,52
2017-05-24;maiz;[ton];3213,0
2017-05-24;etanol;[m3];185,27
2017-05-25;maiz;[ton];3278,0
2017-05-25;etanol;[m3];137,69
2017-05-26;maiz;[ton];3484,0
2017-05-26;etanol;[m3];148,27
2017-05-27;maiz;[ton];3398,26
2017-05-27;etanol;[m3];123,8
2017-05-28;maiz;[ton];2726,26
2017-05-28;etanol;[m3];97,13
2017-05-29;maiz;[ton];2063,0
2017-05-29;etanol;[m3];137,25
2017-05-30;maiz;[ton];2518,0
2017-05-30;etanol;[m3];172,25
2017-05-31;maiz;[ton];3060,0
2017-05-31;etanol;[m3];169,89
2017-06-01;maiz;[ton];3688,0
2017-06-01;etanol;[m3];140,1
2017-06-02;maiz;[ton];3843,0
2017-06-02;etanol;[m3];173,52
2017-06-03;maiz;[ton];3967,86
2017-06-03;etanol;[m3];118,4
2017-06-04;maiz;[ton];3283,86
2017-06-04;etanol;[m3];153,89
2017-06-05;maiz;[ton];2718,0
2017-06-05;etanol;[m3];189,92
2017-06-06;maiz;[ton];3450,0
2017-06-06;etanol;[m3];199,87
2017-06-07;maiz;[ton];2918,0
2017-06-07;etanol;[m3];254,23
2017-06-08;maiz;[ton];3308,0
2017-06-08;etanol;[m3];256,0
2017-06-09;maiz;[ton];3913,0
2017-06-09;etanol;[m3];102,07
2017-06-10;maiz;[ton];4296,1
2017-06-10;etanol;[m3];181,86
2017-06-11;maiz;[ton];4592,6
2017-06-11;etanol;[m3];143,31
2017-06-12;maiz;[ton];3878,0
2017-06-12;etanol;[m3];146,4
2017-06-13;maiz;[ton];4218,0
2017-06-13;etanol;[m3];228,28
2017-06-14;maiz;[ton];4553,0
2017-06-14;etanol;[m3];238,24
2017-06-15;maiz;[ton];4908,0
2017-06-15;etanol;[m3];175,8
2017-06-16;maiz;[ton];5350,0
2017-06-16;etanol;[m3];177,27
2017-06-17;maiz;[ton];5824,9
2017-06-17;etanol;[m3];259,37
2017-06-18;maiz;[ton];5128,9
2017-06-18;etanol;[m3];237,17
2017-06-19;maiz;[ton];4432,16
2017-06-19;etanol;[m3];273,55
2017-06-20;maiz;[ton];4791,64
2017-06-20;etanol;[m3];274,91
2017-06-21;maiz;[ton];4136,76
2017-06-21;etanol;[m3];148,41
2017-06-22;maiz;[ton];4380,66
2017-06-22;etanol;[m3];200,45
2017-06-23;maiz;[ton];4808,78
2017-06-23;etanol;[m3];248,36
2017-06-24;maiz;[ton];5389,1
2017-06-24;etanol;[m3];220,52
2017-06-25;maiz;[ton];4693,1
2017-06-25;etanol;[m3];226,61
2017-06-26;maiz;[ton];4020,0
2017-06-26;etanol;[m3];227,21
2017-06-27;maiz;[ton];3965,0
2017-06-27;etanol;[m3];244,19
2017-06-28;maiz;[ton];3485,0
2017-06-28;etanol;[m3];234,21
2017-06-29;maiz;[ton];2941,02
2017-06-29;etanol;[m3];385,06
2017-06-30;maiz;[ton];3081,54
2017-06-30;etanol;[m3];352,6
2017-07-01;maiz;[ton];3647,8
2017-07-01;etanol;[m3];360,94
2017-07-02;maiz;[ton];2963,8
2017-07-02;etanol;[m3];263,65
2017-07-03;maiz;[ton];2331,8
2017-07-03;etanol;[m3];264,39
2017-07-04;maiz;[ton];2920,0
2017-07-04;etanol;[m3];308,68
2017-07-05;maiz;[ton];3440,0
2017-07-05;etanol;[m3];320,02
2017-07-06;maiz;[ton];3565,0
2017-07-06;etanol;[m3];444,26
2017-07-07;maiz;[ton];3250,0
2017-07-07;etanol;[m3];410,53
2017-07-08;maiz;[ton];3260,2
2017-07-08;etanol;[m3];322,54
2017-07-09;maiz;[ton];2576,2
2017-07-09;etanol;[m3];366,82
2017-07-10;maiz;[ton];1895,0
2017-07-10;etanol;[m3];307,29
2017-07-11;maiz;[ton];1830,0
2017-07-11;etanol;[m3];318,39
2017-07-12;maiz;[ton];1977,0
2017-07-12;etanol;[m3];357,74
2017-07-13;maiz;[ton];2500,0
2017-07-13;etanol;[m3];259,68
2017-07-14;maiz;[ton];3020,0
2017-07-14;etanol;[m3];232,81
2017-07-15;maiz;[ton];3630,0
2017-07-15;etanol;[m3];236,55
2017-07-16;maiz;[ton];3857,58
2017-07-16;etanol;[m3];228,93
2017-07-17;maiz;[ton];3100,0
2017-07-17;etanol;[m3];222,14
2017-07-18;maiz;[ton];3650,0
2017-07-18;etanol;[m3];221,47
2017-07-19;maiz;[ton];4300,0
2017-07-19;etanol;[m3];202,38
2017-07-20;maiz;[ton];4920,0
2017-07-20;etanol;[m3];174,96
2017-07-21;maiz;[ton];5480,0
2017-07-21;etanol;[m3];182,29
2017-07-22;maiz;[ton];6049,46
2017-07-22;etanol;[m3];206,69
2017-07-23;maiz;[ton];5365,46
2017-07-23;etanol;[m3];179,66
2017-07-24;maiz;[ton];4665,0
2017-07-24;etanol;[m3];195,47
2017-07-25;maiz;[ton];5240,0
2017-07-25;etanol;[m3];204,59
2017-07-26;maiz;[ton];5960,0
2017-07-26;etanol;[m3];208,57
2017-07-27;maiz;[ton];6545,06
2017-07-27;etanol;[m3];183,99
2017-07-28;maiz;[ton];7008,9
2017-07-28;etanol;[m3];189,32
2017-07-29;maiz;[ton];7462,9
2017-07-29;etanol;[m3];201,74
2017-07-30;maiz;[ton];6800,5
2017-07-30;etanol;[m3];240,81
2017-07-31;maiz;[ton];6219,9
2017-07-31;etanol;[m3];244,58
2017-08-01;maiz;[ton];7087,62
2017-08-01;etanol;[m3];356,95
2017-08-02;maiz;[ton];7501,86
2017-08-02;etanol;[m3];439,81
2017-08-03;maiz;[ton];7707,92
2017-08-03;etanol;[m3];311,61
2017-08-04;maiz;[ton];8097,92
2017-08-04;etanol;[m3];119,93
2017-08-05;maiz;[ton];8591,36
2017-08-05;etanol;[m3];237,13
2017-08-06;maiz;[ton];7919,36
2017-08-06;etanol;[m3];177,59
2017-08-07;maiz;[ton];7242,92
2017-08-07;etanol;[m3];294,75
2017-08-08;maiz;[ton];7777,92
2017-08-08;etanol;[m3];312,83
2017-08-09;maiz;[ton];8167,92
2017-08-09;etanol;[m3];288,67
2017-08-10;maiz;[ton];8592,92
2017-08-10;etanol;[m3];295,21
2017-08-11;maiz;[ton];9092,92
2017-08-11;etanol;[m3];304,16
2017-08-12;maiz;[ton];9481,38
2017-08-12;etanol;[m3];246,51
2017-08-13;maiz;[ton];8809,38
2017-08-13;etanol;[m3];217,57
2017-08-14;maiz;[ton];8077,92
2017-08-14;etanol;[m3];262,61
2017-08-15;maiz;[ton];8467,92
2017-08-15;etanol;[m3];250,16
2017-08-16;maiz;[ton];8907,92
2017-08-16;etanol;[m3];294,58
2017-08-17;maiz;[ton];9490,0
2017-08-17;etanol;[m3];207,04
2017-08-18;maiz;[ton];10035,5
2017-08-18;etanol;[m3];255,81
2017-08-19;maiz;[ton];10608,18
2017-08-19;etanol;[m3];272,19
2017-08-20;maiz;[ton];9943,38
2017-08-20;etanol;[m3];243,39
2017-08-21;maiz;[ton];9271,38
2017-08-21;etanol;[m3];213,34
2017-08-22;maiz;[ton];8564,5
2017-08-22;etanol;[m3];287,94
2017-08-23;maiz;[ton];8066,5
2017-08-23;etanol;[m3];235,99
2017-08-24;maiz;[ton];8404,5
2017-08-24;etanol;[m3];252,29
2017-08-25;maiz;[ton];8654,5
2017-08-25;etanol;[m3];326,69
2017-08-26;maiz;[ton];8787,66
2017-08-26;etanol;[m3];407,4
2017-08-27;maiz;[ton];8115,66
2017-08-27;etanol;[m3];368,79
2017-08-28;maiz;[ton];7519,5
2017-08-28;etanol;[m3];358,17
2017-08-29;maiz;[ton];7469,5
2017-08-29;etanol;[m3];436,77
2017-08-30;maiz;[ton];7599,5
2017-08-30;etanol;[m3];404,34
2017-08-31;maiz;[ton];7499,5
2017-08-31;etanol;[m3];185,55
2017-09-01;maiz;[ton];7859,5
2017-09-01;etanol;[m3];225,51
2017-09-02;maiz;[ton];7974,76
2017-09-02;etanol;[m3];225,17
2017-09-03;maiz;[ton];7302,76
2017-09-03;etanol;[m3];240,59
2017-09-04;maiz;[ton];6586,14
2017-09-04;etanol;[m3];180,9
2017-09-05;maiz;[ton];6926,14
2017-09-05;etanol;[m3];150,34
2017-09-06;maiz;[ton];7366,14
2017-09-06;etanol;[m3];156,21
2017-09-07;maiz;[ton];7376,14
2017-09-07;etanol;[m3];193,63
2017-09-08;maiz;[ton];7771,14
2017-09-08;etanol;[m3];273,01
2017-09-09;maiz;[ton];8125,22
2017-09-09;etanol;[m3];468,65
2017-09-10;maiz;[ton];7453,22
2017-09-10;etanol;[m3];580,22
2017-09-11;maiz;[ton];6710,0
2017-09-11;etanol;[m3];689,62
2017-09-12;maiz;[ton];7110,0
2017-09-12;etanol;[m3];793,95
2017-09-13;maiz;[ton];7857,6
2017-09-13;etanol;[m3];869,92
2017-09-14;maiz;[ton];8535,0
2017-09-14;etanol;[m3];947,77
2017-09-15;maiz;[ton];9055,0
2017-09-15;etanol;[m3];916,16
2017-09-16;maiz;[ton];9554,88
2017-09-16;etanol;[m3];1060,53
2017-09-17;maiz;[ton];8882,88
2017-09-17;etanol;[m3];901,11
2017-09-18;maiz;[ton];8216,88
2017-09-18;etanol;[m3];805,35
2017-09-19;maiz;[ton];8496,88
2017-09-19;etanol;[m3];868,55
2017-09-20;maiz;[ton];9066,88
2017-09-20;etanol;[m3];926,07
2017-09-21;maiz;[ton];9686,88
2017-09-21;etanol;[m3];915,0
2017-09-22;maiz;[ton];10166,0
2017-09-22;etanol;[m3];890,66
2017-09-23;maiz;[ton];10669,88
2017-09-23;etanol;[m3];999,87
2017-09-24;maiz;[ton];9997,88
2017-09-24;etanol;[m3];1011,04
2017-09-25;maiz;[ton];9230,0
2017-09-25;etanol;[m3];928,49
2017-09-26;maiz;[ton];9510,0
2017-09-26;etanol;[m3];860,21
2017-09-27;maiz;[ton];9740,0
2017-09-27;etanol;[m3];781,52
2017-09-28;maiz;[ton];9735,0
2017-09-28;etanol;[m3];796,63
2017-09-29;maiz;[ton];10180,0
2017-09-29;etanol;[m3];698,1
2017-09-30;maiz;[ton];10457,86
2017-09-30;etanol;[m3];334,95
2017-10-01;maiz;[ton];9785,86
2017-10-01;etanol;[m3];300,26
2017-10-02;maiz;[ton];9113,86
2017-10-02;etanol;[m3];160,41
2017-10-03;maiz;[ton];8445,0
2017-10-03;etanol;[m3];213,92
2017-10-04;maiz;[ton];8590,0
2017-10-04;etanol;[m3];239,66
2017-10-05;maiz;[ton];9310,0
2017-10-05;etanol;[m3];145,96
2017-10-06;maiz;[ton];9636,66
2017-10-06;etanol;[m3];220,88
2017-10-07;maiz;[ton];9955,96
2017-10-07;etanol;[m3];191,35
2017-10-08;maiz;[ton];9271,96
2017-10-08;etanol;[m3];220,54
2017-10-09;maiz;[ton];8600,0
2017-10-09;etanol;[m3];224,51
2017-10-10;maiz;[ton];9270,0
2017-10-10;etanol;[m3];244,61
2017-10-11;maiz;[ton];9420,0
2017-10-11;etanol;[m3];213,14
2017-10-12;maiz;[ton];9670,0
2017-10-12;etanol;[m3];210,64
2017-10-13;maiz;[ton];10010,0
2017-10-13;etanol;[m3];135,73
2017-10-14;maiz;[ton];10037,2
2017-10-14;etanol;[m3];236,83
2017-10-15;maiz;[ton];9349,6
2017-10-15;etanol;[m3];192,04
2017-10-16;maiz;[ton];8665,6
2017-10-16;etanol;[m3];210,45
2017-10-17;maiz;[ton];7935,0
2017-10-17;etanol;[m3];179,16
2017-10-18;maiz;[ton];7645,0
2017-10-18;etanol;[m3];221,16
2017-10-19;maiz;[ton];7295,0
2017-10-19;etanol;[m3];148,34
2017-10-20;maiz;[ton];6920,0
2017-10-20;etanol;[m3];187,14
2017-10-21;maiz;[ton];6835,4
2017-10-21;etanol;[m3];197,02
2017-10-22;maiz;[ton];6151,4
2017-10-22;etanol;[m3];206,16
2017-10-23;maiz;[ton];5460,0
2017-10-23;etanol;[m3];219,2
2017-10-24;maiz;[ton];5305,0
2017-10-24;etanol;[m3];300,53
2017-10-25;maiz;[ton];5911,2
2017-10-25;etanol;[m3];223,87
2017-10-26;maiz;[ton];6456,6
2017-10-26;etanol;[m3];306,8
2017-10-27;maiz;[ton];6486,9
2017-10-27;etanol;[m3];464,4
2017-10-28;maiz;[ton];6216,46
2017-10-28;etanol;[m3];617,13
2017-10-29;maiz;[ton];6827,42
2017-10-29;etanol;[m3];416,78
2017-10-30;maiz;[ton];6090,0
2017-10-30;etanol;[m3];281,48
2017-10-31;maiz;[ton];6565,0
2017-10-31;etanol;[m3];280,6
2017-11-01;maiz;[ton];6930,0
2017-11-01;etanol;[m3];272,88
2017-11-01;ddgs;;114,59
2017-11-02;maiz;[ton];7100,0
2017-11-02;etanol;[m3];255,95
2017-11-02;ddgs;;86,39
2017-11-03;maiz;[ton];7465,0
2017-11-03;etanol;[m3];188,18
2017-11-03;ddgs;;57,97
2017-11-04;maiz;[ton];7687,3
2017-11-04;etanol;[m3];233,88
2017-11-04;ddgs;;57,97
2017-11-05;maiz;[ton];6991,3
2017-11-05;etanol;[m3];321,2
2017-11-05;ddgs;;57,97
2017-11-06;maiz;[ton];6390,0
2017-11-06;etanol;[m3];292,78
2017-11-06;ddgs;;57,97
2017-11-07;maiz;[ton];6260,0
2017-11-07;etanol;[m3];486,62
2017-11-07;ddgs;;77,78
2017-11-08;maiz;[ton];6655,0
2017-11-08;etanol;[m3];535,93
2017-11-08;ddgs;;124,28
2017-11-09;maiz;[ton];6935,6
2017-11-09;etanol;[m3];589,43
2017-11-09;ddgs;;191,1
2017-11-10;maiz;[ton];7160,9
2017-11-10;etanol;[m3];684,51
2017-11-10;ddgs;;242,32
2017-11-11;maiz;[ton];7450,92
2017-11-11;etanol;[m3];663,86
2017-11-11;ddgs;;300,07
2017-11-12;maiz;[ton];6754,92
2017-11-12;etanol;[m3];613,48
2017-11-12;ddgs;;370,36
2017-11-13;maiz;[ton];6050,0
2017-11-13;etanol;[m3];528,13
2017-11-13;ddgs;;429,81
2017-11-14;maiz;[ton];5890,0
2017-11-14;etanol;[m3];436,58
2017-11-14;ddgs;;505,72
2017-11-15;maiz;[ton];5660,0
2017-11-15;etanol;[m3];417,41
2017-11-15;ddgs;;538,95
2017-11-16;maiz;[ton];5520,0
2017-11-16;etanol;[m3];485,99
2017-11-16;ddgs;;596,81
2017-11-17;maiz;[ton];5854,4
2017-11-17;etanol;[m3];535,03
2017-11-17;ddgs;;660,22
2017-11-18;maiz;[ton];6087,0
2017-11-18;etanol;[m3];511,5
2017-11-18;ddgs;;751,7
2017-11-19;maiz;[ton];5487,0
2017-11-19;etanol;[m3];350,0
2017-11-19;ddgs;;808,47
2017-11-20;maiz;[ton];4791,0
2017-11-20;etanol;[m3];304,47
2017-11-20;ddgs;;909,84
2017-11-21;maiz;[ton];4060,0
2017-11-21;etanol;[m3];258,64
2017-11-21;ddgs;;966,64
2017-11-22;maiz;[ton];4170,0
2017-11-22;etanol;[m3];225,31
2017-11-22;ddgs;;1053,81
2017-11-23;maiz;[ton];4510,0
2017-11-23;etanol;[m3];259,44
2017-11-23;ddgs;;1071,65
2017-11-24;maiz;[ton];4965,0
2017-11-24;etanol;[m3];311,15
2017-11-24;ddgs;;1149,25
2017-11-25;maiz;[ton];5313,7
2017-11-25;etanol;[m3];365,64
2017-11-25;ddgs;;1224,13
2017-11-26;maiz;[ton];4605,7
2017-11-26;etanol;[m3];399,73
2017-11-26;ddgs;;1310,78
2017-11-27;maiz;[ton];4010,0
2017-11-27;etanol;[m3];310,54
2017-11-27;ddgs;;1418,88
2017-11-28;maiz;[ton];3705,0
2017-11-28;etanol;[m3];281,23
2017-11-28;ddgs;;1492,31
2017-11-29;maiz;[ton];3870,0
2017-11-29;etanol;[m3];311,39
2017-11-29;ddgs;;1548,63
2017-11-30;maiz;[ton];4154,0
2017-11-30;etanol;[m3];295,65
2017-11-30;ddgs;;1613,22
2017-12-01;maiz;[ton];4120,0
2017-12-01;etanol;[m3];276,44
2017-12-01;ddgs;;1668,69
2017-12-02;maiz;[ton];4209,14
